,index,0_x,1,2,3,4,5,6,7,8,latitude,longitude,0_y,0,traveltime_totube,traveltime_totube_pub
2075,11137,117670,Ickenham Cricket Club,"""Ickenham Cricket Club Pavilion, Oak Avenue, Ickenham""",UB10 8UT,507740,186837.0,51.57012,-0.446843,Hillingdon,51.57012,-0.44684300000000005,293,0.6416363892949232,7.63852844398718,7.63852844398718
2076,11138,117680,Inhibitions Night Club,"""The Woolpack Ph, Dawley Road, Hayes""",UB3 1EJ,508873,180079.0,51.509171,-0.43259,Hillingdon,51.509171,-0.43259,117,4.430182981518235,52.74027358950279,52.74027358950279
2077,11139,117689,Ivy Leaf Club,"""Ivy Leaf Club, Wimpole Road, West Drayton""",UB7 7RJ,505814,180295.0,51.511684,-0.476588,Hillingdon,51.511684,-0.476588,270,3.8528482782313085,45.86724140751557,45.86724140751557
2078,11140,117690,Ivy Leaf Memorial Club,"""Ivy Leaf Club, 8 Wellington Road, Uxbridge""",UB8 2AP,505323,183844.0,51.543666,-0.482601,Hillingdon,51.543665999999995,-0.482601,270,0.40303289468788867,4.798010651046293,4.798010651046293
2079,11141,117694,J J Moons,"""J J Moons, 12 Victoria Road, Ruislip""",HA4 0AA,510038,187255.0,51.573435,-0.413584,Hillingdon,51.573434999999996,-0.413584,221,0.07936568491586063,0.9448295823316741,0.9448295823316741
2080,11142,117748,King William,"""King William Iv Ph, 392 Sipson Road, Sipson""",UB7 0HT,507189,177905.0,51.489953,-0.457506,Hillingdon,51.489953,-0.457506,117,2.1047031215772165,25.05598954258591,25.05598954258591
2081,11143,117750,Kings Arms,"""The Kings Arms, 6 Park Lane, Harefield""",UB9 6BJ,505113,190614.0,51.604564,-0.483604,Hillingdon,51.604564,-0.483604,213,4.049044389408587,48.202909397721264,48.202909397721264
2082,11144,117751,Kings Arms,"""The Kings Arms, 593 Bath Road, Longford""",UB7 0EG,504829,176690.0,51.479473,-0.491845,Hillingdon,51.479473,-0.491845,117,2.879975756530805,34.285425672985774,34.285425672985774
2083,11145,117799,Leon,"""T3 (landside) Departures, Heathrow Airport""",TW6 1QG,507168,175727.0,51.470371,-0.458483,Hillingdon,51.470371,-0.458483,117,0.43395205108018786,5.166095846192713,5.166095846192713
2084,11146,117820,Loco's,"""Hamilton Centre, Brunel University, Kingston Lane, Uxbridge""",UB8 3PH,506023,182656.0,51.532857,-0.472868,Hillingdon,51.532857,-0.472868,270,1.546952969035713,18.416106774234677,18.416106774234677
2085,11147,117836,London's Pride (airside),"""Commercial Unit D13, Terminal 2 The Queen's Terminal Departures Level, Inner Ring East, London Heathrow Airport""",TW6 1EW,507777,175670.0,51.469743,-0.449722,Hillingdon,51.469743,-0.449722,117,0.2538148718295462,3.021605617018407,3.021605617018407
2086,11148,117841,Lounge 101,"""101-103 High Street, Ruislip""",HA4 8JN,509365,187252.0,51.573538,-0.423292,Hillingdon,51.573538,-0.423292,219,0.26523764687469065,3.1575910342225075,3.1575910342225075
2087,11149,117905,Mecca Bingo,"""466-468 Uxbridge Road, Hayes""",UB4 0SD,510509,181140.0,51.518381,-0.408694,Hillingdon,51.518381,-0.408694,177,4.32810251233085,51.525029908700596,51.525029908700596
2088,11150,117931,Misty Moon,"""The Misty Moon Ph, 27 Green Lane, Northwood""",HA6 2PX,509087,191538.0,51.612114,-0.425957,Hillingdon,51.612114,-0.425957,179,0.17604877060865606,2.095818697722096,2.095818697722096
2089,11151,117964,Navnat Vanik Association,"""Printing House Lane, Hayes""",UB3 1AR,509366,180052.0,51.508833,-0.425498,Hillingdon,51.508833,-0.42549799999999993,117,4.571676822476273,54.42472407709848,54.42472407709848
2090,11152,117992,Northwood Central Club,"""Northwood Central Club, Hallowell Road, Northwood""",HA6 1DN,509314,191414.0,51.610947,-0.422719,Hillingdon,51.610946999999996,-0.42271899999999996,179,0.09010472676004333,1.0726753185719444,1.0726753185719444
2091,11153,117995,Northwood Cricket Club,"""Cricket Ground, Rickmansworth Road""",HA6 2NP,508120,191765.0,51.614341,-0.439861,Hillingdon,51.614340999999996,-0.43986099999999995,179,1.1533203695680017,13.730004399619066,13.730004399619066
2092,11154,118007,Northwood Town Cricket Club,"""Chestnut Avenue, Northwood""",HA6 1HR,509622,190534.0,51.602978,-0.418547,Hillingdon,51.602978,-0.418547,180,0.7065649894386068,8.411487969507224,8.411487969507224
2093,11155,118045,Paddington Packet Boat,"""Paddington Packet Boat, High Road, Cowley""",UB8 2HT,505518,181298.0,51.520746,-0.480552,Hillingdon,51.520746,-0.48055200000000003,270,2.8455742169921754,33.875883535621135,33.875883535621135
2094,11156,118156,Prince of Wales,"""T4 (airside) Departures, Heathrow Airport""",TW6 3XA,507938,174566.0,51.45979,-0.447742,Hillingdon,51.459790000000005,-0.44774200000000003,118,0.009903723667483636,0.11790147223194804,0.11790147223194804
2095,11157,118165,Queens Head,"""Queens Head Ph, 54 Windsor Street, Uxbridge""",UB8 1AB,505458,184041.0,51.545421,-0.480595,Hillingdon,51.545421000000005,-0.480595,270,0.16912402450307515,2.013381244084228,2.013381244084228
2096,11158,118199,RNA Uxbridge,"""Club House, 388b Long Lane, Uxbridge""",UB10 9PG,507659,184741.0,51.551297,-0.448653,Hillingdon,51.551297,-0.44865299999999997,125,0.29146087276668803,3.469772294841524,3.469772294841524
2097,11159,118217,Royal Naval Association,"""Rear Of 388, Long Lane""",UB10 9PG,507679,184723.0,51.551132,-0.448371,Hillingdon,51.551132,-0.448371,125,0.31503990595113246,3.750475070846815,3.750475070846815
2098,11160,118232,Ruislip Manor Sports & Social Club,"""Ruislip Manor Sports And Social Club Ltd, Grosvenor Vale, Ruislip""",HA4 6JQ,509635,186757.0,51.569036,-0.419537,Hillingdon,51.569036,-0.419537,219,0.2999510893147925,3.570846301366577,3.570846301366577
2099,11161,118234,Ruislip Royal British Legion,"""Park House, 32 High Street, Ruislip""",HA4 7AN,509134,187510.0,51.575902,-0.42653,Hillingdon,51.575902,-0.42653,219,0.6086543774988871,7.245885446415322,7.245885446415322
2100,11162,118235,Ruislip Rugby Football Club,"""Ruislip Rugby Football Club, West End Road, Ruislip""",HA4 6DR,509369,186780.0,51.569295,-0.423367,Hillingdon,51.569295000000004,-0.423367,219,0.28385638943899844,3.3792427314166478,3.3792427314166478
2101,11163,118256,Sahibs,"""22 The Broadway, Joel Street, Northwood""",HA6 1PF,510239,190471.0,51.602291,-0.409662,Hillingdon,51.602290999999994,-0.40966199999999997,180,0.2127436834171078,2.532662897822712,2.532662897822712
2102,11164,118320,Six Bells,"""Six Bells, Station Road, West Drayton""",UB7 7ND,506304,179702.0,51.506271,-0.469707,Hillingdon,51.506271000000005,-0.469707,117,4.070318966629026,48.45617817415507,48.45617817415507
2103,11165,118324,Slug & Lettuce,"""219-221 High Street, Uxbridge""",UB8 1LB,505733,184008.0,51.545073,-0.476641,Hillingdon,51.545072999999995,-0.476641,270,0.1923261018463522,2.289596450551812,2.289596450551812
2104,11166,118331,Soldiers Return,"""The Soldiers Return, 65 High Road, Ickenham""",UB10 8LG,508123,186600.0,51.567917,-0.441393,Hillingdon,51.567917,-0.44139300000000004,293,0.3222005378364126,3.8357206885287214,3.8357206885287214
2105,11167,118352,St Georges Tavern,"""St Georges Tavern, 68 Victoria Road, Ruislip""",HA4 0AH,510118,187066.0,51.57172,-0.412475,Hillingdon,51.57172,-0.412475,221,0.1646292254085502,1.9598717310541691,1.9598717310541691
2106,11168,118428,Swallow Inn,"""The Swallow Ph, Long Lane, Hillingdon""",UB10 9NR,507545,184998.0,51.553627,-0.450218,Hillingdon,51.553627,-0.450218,125,0.029222910326902243,0.34789178960597905,0.34789178960597905
2107,11169,118480,The Bear on the Barge,"""Horse & Barge Ph, Moorhall Road, Harefield""",UB9 6PE,505272,188865.0,51.588823,-0.481833,Hillingdon,51.588823,-0.481833,293,3.7309329911843205,44.41586894267048,44.41586894267048
2108,11170,118482,The Beldam,"""Eastern Gateway Building, Brunel University, Kingston Lane, Uxbridge""",UB8 3PH,506023,182656.0,51.532857,-0.472868,Hillingdon,51.532857,-0.472868,270,1.546952969035713,18.416106774234677,18.416106774234677
2109,11171,118483,The Bell Inn,"""The Bell Inn, 298 West End Road, Ruislip""",HA4 6LS,510035,186051.0,51.562614,-0.413989,Hillingdon,51.562614,-0.41398900000000005,220,0.33949076743772766,4.041556755211043,4.041556755211043
2110,11172,118484,The Black Bull,"""Black Bull, Victoria Road, Ruislip""",HA4 0EF,510933,185941.0,51.561449,-0.401075,Hillingdon,51.561448999999996,-0.401075,238,0.5298776697277578,6.308067496759022,6.308067496759022
2111,11173,118485,The Black Horse,"""The Black Horse Ph, Black Horse Parade, High Road, Eastcote""",HA5 2EN,510516,188515.0,51.584666,-0.406293,Hillingdon,51.584666,-0.40629299999999996,75,1.1124751867211156,13.243752222870423,13.243752222870423
2112,11174,118488,The Brookhouse,"""Kingshill Avenue, Hayes""",UB4 8BZ,509658,182655.0,51.532164,-0.420483,Hillingdon,51.532164,-0.420483,238,3.1336610315248308,37.305488470533696,37.305488470533696
2113,11175,118493,The Case is Altered P.H,"""The Case Is Altered, Southill Lane, Eastcote""",HA5 2EQ,510587,189065.0,51.589595,-0.405081,Hillingdon,51.589595,-0.40508099999999997,180,1.2350791030180426,14.703322654976697,14.703322654976697
2114,11176,118497,The Clubhouse,"""Club House, Middlesex Stadium, Breakspear Road, Ruislip""",HA4 7SB,508180,188707.0,51.586853,-0.439922,Hillingdon,51.586853000000005,-0.43992200000000004,293,1.9257486974207207,22.925579731199054,22.925579731199054
2115,11177,118500,The Crown,"""The Crown, High Street, Harmondsworth""",UB7 0AJ,505772,177741.0,51.488736,-0.477972,Hillingdon,51.488735999999996,-0.477972,117,2.6266474716396284,31.26961275761462,31.26961275761462
2116,11178,118501,The Crown,"""The Crown Ph, High Street, Cowley""",UB8 2NL,505385,182439.0,51.531026,-0.482127,Hillingdon,51.531026000000004,-0.48212700000000003,270,1.7163581338295586,20.432834926542363,20.432834926542363
2117,11179,118502,The Crown P H,"""The Crown, Colham Green Road, Uxbridge""",UB8 3QH,507154,181561.0,51.522812,-0.456915,Hillingdon,51.522812,-0.45691499999999996,270,3.0127458810477594,35.8660223934257,35.8660223934257
2118,11180,118504,The Dolphin,"""The Dolphin, Rockingham Road, Uxbridge""",UB8 2UB,504956,183890.0,51.544157,-0.487877,Hillingdon,51.544157,-0.48787700000000006,270,0.6845622821043481,8.149550977432716,8.149550977432716
2119,11181,118505,The Emerald Rooms - Bar,"""Gaelic Athletic Association, West End Road, Ruislip""",HA4 6QX,511060,184615.0,51.549497,-0.399662,Hillingdon,51.549496999999995,-0.39966199999999996,238,0.8255897882511442,9.828449860132668,9.828449860132668
2120,11182,118506,The Emerald Rooms (Function Rooms),"""Gaelic Athletic Association, West End Road, Ruislip""",HA4 6QX,511060,184615.0,51.549497,-0.399662,Hillingdon,51.549496999999995,-0.39966199999999996,238,0.8255897882511442,9.828449860132668,9.828449860132668
2121,11183,118508,The Fairway,"""Ruislip Golf Centre, Ickenham Road, Ruislip""",HA4 7DQ,508695,187073.0,51.572059,-0.432997,Hillingdon,51.572059,-0.432997,293,0.41961643393579134,4.995433737330849,4.995433737330849
2122,11184,118510,The Fig Tree,"""The Fig Tree Ph, 49 Windsor Street, Uxbridge""",UB8 1AB,505458,184041.0,51.545421,-0.480595,Hillingdon,51.545421000000005,-0.480595,270,0.16912402450307515,2.013381244084228,2.013381244084228
2123,11185,118513,The Five Bells,"""The Five Bells, High Street, Harmondsworth""",UB7 0AQ,505752,177790.0,51.48918,-0.478231,Hillingdon,51.48918,-0.478231,117,2.675281366991511,31.84858770227989,31.84858770227989
2124,11186,118514,The Flying Chariot (landside departures),"""Commercial Unit C4, Terminal 2 The Queen's Terminal Check-In Level, Inner Ring East, London Heathrow Airport""",TW6 1EW,507777,175670.0,51.469743,-0.449721,Hillingdon,51.469743,-0.449721,117,0.2538655282469763,3.02220866960686,3.02220866960686
2125,11187,118515,The Gate P H,"""The Gate, Rickmansworth Road, Northwood""",HA6 2RH,508305,191750.0,51.61417,-0.43718,Hillingdon,51.61417,-0.43718,179,0.9722920164480554,11.574904957714944,11.574904957714944
2126,11188,118516,The George Ale & Coffee House,"""Departures Level, Terminal 5, Wellington Road, London Heathrow Airport""",TW6 2GA,505122,176008.0,51.47328,-0.487831,Hillingdon,51.473279999999995,-0.487831,117,2.4646711536488,29.341323257723808,29.341323257723808
2127,11189,118519,The Good Yarn,"""The Good Yarn Ph, 132 High Street, Uxbridge""",UB8 1JX,505456,184300.0,51.547749,-0.480547,Hillingdon,51.547748999999996,-0.480547,270,0.21003306882471917,2.500393676484752,2.500393676484752
2128,11190,118522,The Great Western,"""The Great Western, Dawley Road, Hayes""",UB3 1NF,509041,178761.0,51.497293,-0.430578,Hillingdon,51.497293,-0.43057799999999996,117,3.2624721485579955,38.83895414949994,38.83895414949994
2129,11191,118524,The Harefield,"""The Harefield, 41 High Street, Harefield""",UB9 6BY,505147,190332.0,51.602023,-0.483198,Hillingdon,51.602022999999996,-0.48319799999999996,179,4.212198990416186,50.14522607638317,50.14522607638317
2130,11192,118531,The Hut PH,"""The Hut Ph, 2 Old Orchard Close, Uxbridge""",UB8 3LH,507447,181315.0,51.520535,-0.452755,Hillingdon,51.520534999999995,-0.452755,270,3.377997209306902,40.21425249174883,40.21425249174883
2131,11193,118535,The Laurels,"""153 High Street, Ruislip""",HA4 8JY,509419,187161.0,51.57271,-0.422527,Hillingdon,51.57271,-0.42252700000000004,219,0.15908914054069476,1.8939183397701755,1.8939183397701755
2132,11194,118539,The Load of Hay P H,"""The Load Of Hay Ph, 33 Villier Street, Uxbridge""",UB8 2PU,505684,182996.0,51.535977,-0.477651,Hillingdon,51.535977,-0.47765100000000005,270,1.1501008988305177,13.691677367029971,13.691677367029971
2133,11195,118540,The Locker Room,"""29 The Broadway, Joel Street, Northwood""",HA6 1NU,510281,190437.0,51.601977,-0.409066,Hillingdon,51.601977000000005,-0.409066,180,0.17565358434560982,2.091114099352498,2.091114099352498
2134,11196,118543,The Malt Shovel Ph,"""Malt Shovel, 69 Iver Lane, Uxbridge""",UB8 2JE,505150,182225.0,51.529146,-0.485577,Hillingdon,51.529146000000004,-0.48557700000000004,270,1.968147744090147,23.430330286787463,23.430330286787463
2135,11197,118547,The Metropolitan,"""Metropolitan Tavern, 8-9 Windsor Street, Uxbridge""",UB8 1AB,505458,184041.0,51.545421,-0.480595,Hillingdon,51.545421000000005,-0.480595,270,0.16912402450307515,2.013381244084228,2.013381244084228
2136,11198,118548,The Middlesex Arms,"""The Middlesex Arms, Long Drive, Ruislip""",HA4 0HG,511227,185522.0,51.557616,-0.396968,Hillingdon,51.557615999999996,-0.396968,238,0.14964475191413584,1.7814851418349504,1.7814851418349504
2137,11199,118549,The Music Box,"""Bourne Avenue, Hayes""",UB3 1QT,508363,179383.0,51.503013,-0.44015,Hillingdon,51.503013,-0.44015,117,3.6280369081021973,43.1909155726452,43.1909155726452
2138,11200,118554,The Old Crown,"""The Old Crown, 81 Station Road, Hayes""",UB3 4BG,509818,179639.0,51.505025,-0.419116,Hillingdon,51.505025,-0.419116,132,4.218330771107896,50.21822346557018,50.21822346557018
2139,11201,118556,The Olde Northwood P H,"""The Olde Northwood Ph, 142 Pinner Road, Northwood""",HA6 1BP,509729,190743.0,51.604835,-0.416938,Hillingdon,51.604834999999994,-0.41693800000000003,180,0.7274162531999262,8.659717299999121,8.659717299999121
2140,11202,118559,The Pheasant PH,"""The Pheasant Ph, 98 West End Lane, Hayes""",UB3 5LX,508452,177404.0,51.4852,-0.439476,Hillingdon,51.4852,-0.43947600000000003,117,1.7866153603896138,21.269230480828735,21.269230480828735
2141,11203,118561,The Pipemakers Arms,"""Pipemakers Arms, 58 St John's Road, Uxbridge""",UB8 2UR,504749,183531.0,51.54097,-0.490982,Hillingdon,51.54097,-0.490982,270,1.0416960404536044,12.401143338733386,12.401143338733386
2142,11204,118562,The Plough,"""The Plough Ph, 239 Sipson Road, Sipson""",UB7 0HW,507156,178299.0,51.493492,-0.457862,Hillingdon,51.493491999999996,-0.457862,117,2.497239772082858,29.72904490574831,29.72904490574831
2143,11205,118563,The Prince of Wales Sahara City Restaurant,"""Prince Of Wales Ph, 1 Harlington Road, Uxbridge""",UB8 3HX,507192,182735.0,51.533347,-0.455997,Hillingdon,51.533347,-0.45599700000000004,270,2.1262618006278533,25.312640483664918,25.312640483664918
2144,11206,118569,The Royal British Legion,"""The Royal British Legion, Uxbridge Road, Uxbridge""",UB10 0LQ,507508,182674.0,51.532739,-0.451461,Hillingdon,51.532739,-0.45146099999999995,125,2.345099008039828,27.917845333807477,27.917845333807477
2145,11207,118571,The Runway,"""The Grand Union, High Street, Cowley""",UB8 2EW,505433,182021.0,51.527269,-0.481559,Hillingdon,51.527269,-0.481559,270,2.1266915053555313,25.317756016137277,25.317756016137277
2146,11208,118575,The Three Magpies,"""The Three Magpies, Bath Road, Heathrow""",TW6 2AU,507672,176929.0,51.48108,-0.450864,Hillingdon,51.48108,-0.45086400000000004,117,1.0930199804440077,13.012142624333425,13.012142624333425
2147,11209,118576,The Titchenham Inn,"""The Tichenham Inn, 11 Swakeleys Road, Ickenham""",UB10 8DF,507884,186212.0,51.564476,-0.444959,Hillingdon,51.564476,-0.444959,134,0.3481080416588959,4.144143353082094,4.144143353082094
2148,11210,118583,The Vine Inn Ph,"""The Vine Inn, 121 Hillingdon Hill, Uxbridge""",UB10 0JQ,506826,182958.0,51.53543,-0.461203,Hillingdon,51.53543,-0.461203,270,1.705966358331664,20.30912331347219,20.30912331347219
2149,11211,118586,The White Bear,"""White Bear Ph, Ickenham Road, Ruislip""",HA4 7DF,508818,187052.0,51.571846,-0.431215,Hillingdon,51.571846,-0.43121499999999996,293,0.5072151429600379,6.038275511429022,6.038275511429022
2150,11212,118587,The White House,"""The Arena, 1 Bennetsfield Road, West Drayton""",UB11 1AA,508047,180422.0,51.512395,-0.444384,Hillingdon,51.512395,-0.444384,270,4.452880526041367,53.01048245287342,53.01048245287342
2151,11213,118592,The Wishing Well,"""1250 Uxbridge Road, Hayes""",UB4 8JF,508749,181891.0,51.525473,-0.433818,Hillingdon,51.525473,-0.43381800000000004,125,3.341471465052732,39.779422203008714,39.779422203008714
2152,11214,118597,Three Steps,"""The 3 Steps Ph, High Street, Cowley""",UB8 2DX,505368,182309.0,51.52987,-0.48241,Hillingdon,51.52987,-0.48241000000000006,270,1.8464180577464755,21.981167354124707,21.981167354124707
2153,11215,118598,Three Tuns,"""Three Tuns Ph, 24 High Street, Uxbridge""",UB8 1JN,505603,184035.0,51.54534,-0.478507,Hillingdon,51.54534,-0.47850699999999996,270,0.10697424535205842,1.2735029208578383,1.2735029208578383
2154,11216,118636,Uxbridge And District Conservative C,"""46 Harefield Road, Uxbridge""",UB8 1PJ,505514,184739.0,51.551684,-0.479579,Hillingdon,51.551684,-0.479579,270,0.6026776531492923,7.174733966063004,7.174733966063004
2155,11217,118640,Uxbridge Ex-Services Club,"""12 Cowley Road, Uxbridge""",UB8 2LT,505416,183784.0,51.543119,-0.481278,Hillingdon,51.543119,-0.481278,270,0.39938344769361794,4.754564853495451,4.754564853495451
2156,11218,118641,Uxbridge FC,"""Uxbridge Football Club, Horton Road, West Drayton""",UB7 8HX,507070,180387.0,51.512266,-0.458468,Hillingdon,51.512266,-0.45846800000000004,270,4.033786348101923,48.021266048832416,48.021266048832416
2157,11219,118645,Uxbridge Sports Club,"""Uxbridge Cricket Club, Park Road, Uxbridge""",UB8 1NR,506087,184732.0,51.551514,-0.471334,Hillingdon,51.551514000000005,-0.47133400000000003,270,0.7674145508450446,9.135887510060055,9.135887510060055
2158,11220,118648,Venue 5,"""Venue 5, 446 Field End Road, Ruislip""",HA4 9PB,511686,186779.0,51.568833,-0.38995,Hillingdon,51.568833000000005,-0.38995,75,0.9822445871046229,11.693387941721701,11.693387941721701
2159,11221,118676,Walnut Tree,"""The Walnut Tree Public House, 115 Willow Tree Lane, Hayes""",UB4 9BL,511508,182050.0,51.526355,-0.394015,Hillingdon,51.526355,-0.394015,177,3.0042785079350116,35.76522033255966,35.76522033255966
2160,11222,118681,Wealdstone Football Club,"""Ruislip Manor Football Club, Grosvenor Vale, Ruislip""",HA4 6JQ,509635,186757.0,51.569037,-0.419538,Hillingdon,51.569037,-0.419538,219,0.29982136345995286,3.5693019459518194,3.5693019459518194
2161,11223,118705,Wetherspoon Express,"""Departures Level 1 (airside), Terminal 5a, Wellington Road, London Heathrow Airport""",TW6 2GA,505122,176008.0,51.47328,-0.487831,Hillingdon,51.473279999999995,-0.487831,117,2.4646711536488,29.341323257723808,29.341323257723808
2162,11224,118717,Wheatsheaf,"""The Wheatsheaf Public House, 286 High Street, Harlington""",UB3 5DU,508767,177440.0,51.485463,-0.43493,Hillingdon,51.485463,-0.43493000000000004,117,1.9865523586648606,23.649432841248338,23.649432841248338
2163,11225,118718,Whelans,"""Whelans, 135 High Street, Uxbridge""",UB8 1JX,505456,184300.0,51.547749,-0.480547,Hillingdon,51.547748999999996,-0.480547,270,0.21003306882471917,2.500393676484752,2.500393676484752
2164,11226,118723,White Hart,"""The White Hart, 158 High Street, Harlington""",UB3 5DP,508696,177857.0,51.489225,-0.435824,Hillingdon,51.489225,-0.435824,117,2.300806079814984,27.390548569226,27.390548569226
2165,11227,118724,White Horse Inn,"""White Horse Inn, 530 Bath Road, Longford""",UB7 0EE,504903,176840.0,51.480799,-0.490736,Hillingdon,51.480799,-0.49073599999999995,117,2.858313566995161,34.027542464228105,34.027542464228105
2166,11228,118742,William Jolle,"""53 The Broadway, Joel Street, Northwood""",HA6 1NZ,510270,190338.0,51.601099,-0.409256,Hillingdon,51.601099,-0.409256,180,0.07784585830739577,0.926736408421378,0.926736408421378
2167,11229,118762,Woodman,"""The Woodman Inn, Breakspear Road, Ruislip""",HA4 7SE,508168,188653.0,51.586361,-0.440112,Hillingdon,51.586361,-0.440112,293,1.8723919186883968,22.290379984385677,22.290379984385677
2168,11230,118764,Woolpack,"""The Woolpack Ph, Dawley Road, Hayes""",UB3 1EJ,508873,180079.0,51.509171,-0.43259,Hillingdon,51.509171,-0.43259,117,4.430182981518235,52.74027358950279,52.74027358950279
2169,11231,118776,Yeading Community Centre,"""Yeading Community Centre, 2 Ditchfield Road, Hayes""",UB4 9BH,512230,182078.0,51.526473,-0.383603,Hillingdon,51.526472999999996,-0.383603,177,2.637685257132698,31.40101496586545,31.40101496586545
2170,11232,118835,African Queen,"""The African Queen, 315-317 Wellington Road South, Hounslow""",TW4 5HL,512939,174833.0,51.461208,-0.375714,Hounslow,51.461208,-0.375714,130,1.2914026269541823,15.373840797073598,15.373840797073598
2171,11233,118930,Bedfont Football & Social Club,"""The Orchard, Hatton Road, Feltham""",TW14 9PR,508922,174404.0,51.458138,-0.433634,Hounslow,51.458138,-0.433634,118,0.9854027100705779,11.730984643697354,11.730984643697354
2172,11234,118936,Bedfont Sports Club,"""Bedfont Recreation Ground, Hatton Road, Feltham""",TW14 8JA,508752,174122.0,51.455643,-0.436166,Hounslow,51.455643,-0.436166,118,0.9174822975777204,10.92240830449667,10.92240830449667
2173,11235,118995,Brentford Football Club,"""Griffin Park, Braemar Road, Brentford""",TW8 0NT,517954,177897.0,51.487734,-0.302532,Hounslow,51.487734,-0.302532,233,1.521436568278465,18.112340098553155,18.112340098553155
2174,11236,119089,Chiswick Catholic Centre,"""The Catholic Centre, 2 Dukes Avenue, Chiswick""",W4 2AE,520861,178425.0,51.49186,-0.260498,Hounslow,51.491859999999996,-0.260498,264,0.5395353428644756,6.4230397960056616,6.4230397960056616
2175,11237,119093,Chiswick Memorial Club Association,"""Club Flat, Chiswick Memorial Club, Bourne Place, Chiswick""",W4 2EL,520877,178439.0,51.49198,-0.260259,Hounslow,51.49198,-0.260259,264,0.5183031266317143,6.170275317044218,6.170275317044218
2176,11238,119095,Chiswick Old Fire Station,"""All Bar One, 197-199 Chiswick High Road, Chiswick""",W4 2DR,521095,178473.0,51.492237,-0.257113,Hounslow,51.492237,-0.25711300000000004,264,0.3596317660972724,4.281330548777052,4.281330548777052
2177,11239,119097,Chiswick Rugby Football Club,"""The Clubhouse, Riverside Drive, Chiswick""",W4 2SH,521195,176399.0,51.473583,-0.256384,Hounslow,51.473583000000005,-0.256384,141,2.0186124325401327,24.03110038738253,24.03110038738253
2178,11240,119098,Chiswick Tennis Club Ltd,"""Riverside Lawn Tennis Club, Burlington Lane, Chiswick""",W4 3EU,520620,177222.0,51.481102,-0.264378,Hounslow,51.481102,-0.264378,108,1.3858046177524073,16.49767402086199,16.49767402086199
2179,11241,119107,Cinnamon Lounge,"""181 Twickenham Road, Isleworth""",TW7 6AB,516189,176134.0,51.472247,-0.328516,Hounslow,51.472246999999996,-0.328516,189,1.925122075982374,22.918119952171118,22.918119952171118
2180,11242,119117,Club K,"""236a High Street, Hounslow""",TW3 1HB,513632,175644.0,51.468363,-0.365483,Hounslow,51.468363000000004,-0.365483,130,0.3341954343376106,3.978517075447745,3.978517075447745
2181,11243,119130,Connolly's,"""Connollys Bar, 450 Chiswick High Road, Chiswick""",W4 5TT,520317,178540.0,51.493011,-0.268291,Hounslow,51.493010999999996,-0.268291,52,0.1799852404117919,2.142681433473713,2.142681433473713
2182,11244,119163,Crown and Anchor,"""374 Chiswick High Road, Chiswick""",W4 5TA,520638,178518.0,51.492754,-0.263679,Hounslow,51.492754,-0.263679,52,0.35157656813314847,4.185435334918434,4.185435334918434
2183,11245,119181,David Lloyd Club,"""David Lloyd Leisure Plc, 10 Southall Lane, Southall""",TW5 9PE,511144,178386.0,51.493511,-0.400413,Hounslow,51.493511,-0.400413,132,2.463933864307158,29.332546003656642,29.332546003656642
2184,11246,119210,Duke of Wellington,"""Duke Of Wellington, 331 Hatton Road, Feltham""",TW14 9QS,509349,174882.0,51.462359,-0.427352,Hounslow,51.462359,-0.42735200000000007,116,0.5991991231864315,7.1333228950765655,7.1333228950765655
2185,11247,119211,Dukes Meadow Golf and Tennis Club,"""1 Great Chertsey Road, Chiswick""",W4 2RX,521144,177223.0,51.480999,-0.256835,Hounslow,51.480999,-0.256835,264,1.5754069582733963,18.754844741349956,18.754844741349956
2186,11248,119213,Earl Haig Public House,"""The Earl Haig, 286 Bath Road, Hounslow""",TW4 7DN,512193,176088.0,51.472638,-0.386037,Hounslow,51.472638,-0.38603699999999996,132,0.09256343116484235,1.101945609105266,1.101945609105266
2187,11249,119239,Express Tavern,"""The Express Tavern, 56 Kew Bridge Road, Brentford""",TW8 0EW,518963,178074.0,51.489112,-0.287936,Hounslow,51.489112,-0.287936,108,0.9079272700637538,10.80865797694945,10.80865797694945
2188,11250,119250,Feltham and Whitton Lions Club,"""93 Heath Road, Hounslow""",TW3 2NP,514409,175212.0,51.464324,-0.354438,Hounslow,51.464324,-0.35443800000000003,131,1.0076119702892392,11.995380598681418,11.995380598681418
2189,11251,119253,Feltham Constitutional Club,"""Feltham Constitutional Club, 30 Hanworth Road, Feltham""",TW13 5AB,510948,173180.0,51.44675,-0.404873,Hounslow,51.44675,-0.404873,116,2.559281956598938,30.46764234046355,30.46764234046355
2190,11252,119298,General Roy,"""2 Poplar Way, Feltham""",TW13 7AB,510350,172498.0,51.440734,-0.413677,Hounslow,51.440734,-0.413677,116,2.9768761532199686,35.439001824047246,35.439001824047246
2191,11253,119299,George and Devonshire,"""The George And Devonshire, 8 Burlington Lane, Chiswick""",W4 2QE,521458,177827.0,51.486362,-0.252105,Hounslow,51.486362,-0.252105,264,0.9884027491600053,11.766699394761966,11.766699394761966
2192,11254,119305,Gio's Bar,"""113 High Street, Hounslow""",TW3 1QT,514143,175787.0,51.469547,-0.358082,Hounslow,51.469547,-0.358082,131,0.433407424337462,5.159612194493595,5.159612194493595
